aid,replicate,roc,pr,dpr,baseline
720384,0,0.8767479674796748,0.864439918545906,0.3867329121764792,0.47770700636942676
720392,0,0.8018193632228721,0.7544629149398081,0.270386481818789,0.4840764331210191
720395,0,0.8145082765335929,0.777227364717934,0.28041207809373014,0.4968152866242038
720421,0,0.6963937621832358,0.7080072805431685,0.22393084742214941,0.4840764331210191
720422,0,0.6676422764227642,0.6204807429197605,0.14277373655033376,0.47770700636942676
720427,0,0.7899350649350649,0.7607022097080616,0.2702563498354501,0.49044585987261147
720439,0,0.6156595191682911,0.6179201191824287,0.13384368606140962,0.4840764331210191
720442,0,0.8204545454545454,0.8225007705977259,0.3320549107251144,0.49044585987261147
720445,0,0.7771827328789354,0.7764671209448475,0.27965183432064367,0.4968152866242038
720446,0,0.6640650406504065,0.6173636978512607,0.1396566914818339,0.47770700636942676
720450,0,0.7400194741966893,0.6600341672456376,0.16321888062143375,0.4968152866242038
720453,0,0.8427458617332035,0.8065834617590062,0.30976817513480237,0.4968152866242038
720021,0,0.5969155844155845,0.560617013089707,0.07017115321709555,0.49044585987261147
720463,0,0.8518338201882506,0.8265582144905277,0.32974292786632386,0.4968152866242038
720473,0,0.7909328114807567,0.7397681904077893,0.27480003754154725,0.46496815286624205
720478,0,0.7331707317073171,0.6765999250271341,0.1988929186577073,0.47770700636942676
720481,0,0.7715447154471544,0.7020986570229399,0.22439165065351319,0.47770700636942676
720482,0,0.6589058938456529,0.6388575289745713,0.16751994935673686,0.4713375796178344
1207589,0,0.5441079599067101,0.5399299095507716,0.03992990955077158,0.5
1207591,0,0.6208372887791912,0.6359809603683473,0.13707028498708368,0.4989106753812636
1207592,0,0.5011210366499541,0.4971437666106835,-0.0028562333893165093,0.5
1438147,0,0.5999349593495935,0.6289500557812087,0.1329823138457248,0.4959677419354839
1501337,0,0.39138863381287625,0.4581195779379697,-0.0418804220620303,0.5
31668,0,0.48995535714285715,0.3161020179267178,-0.0009711528049894946,0.3170731707317073
482894,1,0.6314639308060361,0.6018061489988774,0.1030051897662635,0.4988009592326139
507074,1,0.8969119822485206,0.9086445927535702,0.40864459275357023,0.5
507077,1,0.7596153846153846,0.7556608879396041,0.25566088793960406,0.5
485367,1,0.5855949050148698,0.4473791307788588,0.09737913077885885,0.35
1708,1,0.4858311144922024,0.4260760852369301,0.0019796996947614165,0.42409638554216866
2230,1,0.6407828282828283,0.5910980623433602,0.2180410675247073,0.37305699481865284
493248,1,0.5385258212991518,0.5552067146912245,0.05520671469122451,0.5
449749,1,0.6068042384452799,0.6052372422061045,0.11997866318242162,0.4852585790236829
588344,1,0.5232007575757576,0.5087318403702475,0.0010395326779398806,0.5076923076923077
588811,1,0.7110453648915187,0.7560093469716499,0.2560093469716499,0.5
588345,1,0.5327260905023254,0.5443980179456664,0.044398017945666446,0.5
602235,1,0.5577430555555555,0.5342622459060622,0.034262245906062194,0.5
602386,1,0.5501,0.5722457523831606,0.07224575238316056,0.5
602234,1,0.6325347222222222,0.6356962390516326,0.13569623905163264,0.5
602374,1,0.5310020570085219,0.5313185884150403,0.034348891445343366,0.49696969696969695
652135,1,0.7916501519355266,0.7449527890656353,0.24495278906563533,0.5
1053173,1,0.6609674329501916,0.6560657635014163,0.15779586730764472,0.4982698961937716
48288,1,0.7034632034632035,0.7265309973729064,0.2297568038245193,0.4967741935483871
52163,1,0.6128571428571429,0.5925460900885746,0.09254609008857462,0.5
218702,1,0.8195000801153661,0.7425423949335045,0.2425423949335045,0.5
310904,1,0.7341269841269842,0.7392740489781735,0.24631630249930025,0.49295774647887325
404304,1,0.3922196796338673,0.40776978587353674,-0.08420882375213173,0.4919786096256685
456868,1,0.4961755233494364,0.48840413587976367,-0.0009575662478958913,0.48936170212765956
899,1,0.6645539077212806,0.6530302263018092,0.16054274716992273,0.49248747913188645
881,1,0.6228160807694803,0.5498350638154246,0.1529168916581451,0.3969181721572795
1394,1,0.5514916810097532,0.5973862827584373,0.10038029473448523,0.49700598802395207
1540,1,0.6573540014419611,0.6412066929794009,0.15127380707336063,0.4899328859060403
1750,1,0.5727611940298506,0.5646549033870879,0.06835860709079161,0.4962962962962963
521,1,0.5844017094017093,0.46132324014281917,0.119551088244085,0.34177215189873417
883,1,0.7126214441934963,0.7142929046543726,0.21512818697979857,0.499164717674574
485349,1,0.541547464116815,0.3789367322292245,0.044092172643732275,0.33484455958549225
1215,1,0.6799538890911296,0.5371106976535278,0.15714850483689263,0.3799621928166352
2572,1,0.6039942566244616,0.5275270942176787,0.1086322635581422,0.41889483065953653
689,1,0.6180124223602484,0.4512777879950901,0.13784495217419457,0.31343283582089554
2161,1,0.589803094233474,0.622700986502496,0.1552453652007208,0.46745562130177515
2364,1,0.8094715956558061,0.7705576211817002,0.27187688239542057,0.49868073878627966
488789,1,0.5030861902283037,0.5022499463551351,0.01518098083789371,0.4870689655172414
463120,1,0.7286821705426356,0.5606502324988898,0.25129771451327826,0.30935251798561153
488785,1,0.575626959247649,0.6108868927990881,0.11374403565623098,0.49714285714285716
493182,1,0.7836498399193017,0.7765281796111159,0.27652817961111587,0.5
488921,1,0.7331812393887945,0.6031363448444533,0.25086361757172604,0.3522727272727273
504729,1,0.7367037588714623,0.742927247481189,0.2709646306587591,0.4719626168224299
488835,1,0.61421695668271,0.6153520411924069,0.11875340173662463,0.4965986394557823
720033,1,0.8253246753246752,0.791691976722562,0.3012461168499505,0.49044585987261147
720044,1,0.8790976955533917,0.8842570798068111,0.3874417931826073,0.4968152866242038
720046,1,0.8659526127880557,0.8387565315397814,0.34194124491557754,0.4968152866242038
720076,1,0.9117169750081142,0.9146450027282653,0.4178297161040615,0.4968152866242038
720081,1,0.7053658536585365,0.6646087930071098,0.1869017866376831,0.47770700636942676
720107,1,0.593638429081467,0.5866217487980016,0.08980646217379773,0.4968152866242038
720113,1,0.7484532725496581,0.7280844142852528,0.25674683466741843,0.4713375796178344
720115,1,0.5209347614410906,0.5868523688988863,0.09003708227468243,0.4968152866242038
720127,1,0.8245699448231094,0.814785459488829,0.31797017286462514,0.4968152866242038
720130,1,0.8274910743265175,0.812578481580959,0.3157631949567552,0.4968152866242038
720132,1,0.8196428571428571,0.7988558651351648,0.30841000526255336,0.49044585987261147
720134,1,0.9082926829268292,0.8982392542041285,0.4205322478347018,0.47770700636942676
720136,1,0.8141837065887698,0.8164238570477145,0.31960857042351065,0.4968152866242038
720137,1,0.7791301525478741,0.7449705894513603,0.24815530282715648,0.4968152866242038
720146,1,0.6682895163907823,0.6638518907880679,0.16703660416386412,0.4968152866242038
720157,1,0.7328455284552845,0.6883989617634149,0.2106919553939881,0.47770700636942676
720162,1,0.9397922752353132,0.9265516852873901,0.42973639866318625,0.4968152866242038
720163,1,0.9144480519480519,0.8967667421734336,0.4063208823008221,0.49044585987261147
720175,1,0.7935735150925024,0.7593221000200392,0.26250681339583537,0.4968152866242038
720180,1,0.8745938921377518,0.8544815081050694,0.3704050749840503,0.4840764331210191
720185,1,0.7035772357723578,0.6698997335275911,0.19219272715816438,0.47770700636942676
720189,1,0.69064039408867,0.5966462538148367,0.15078638120337173,0.445859872611465
720191,1,0.7037037037037037,0.6397494172929183,0.15567298417189923,0.4840764331210191
720200,1,0.7520285621551445,0.7021614465842749,0.2053461599600711,0.4968152866242038
720202,1,0.8110786224821311,0.772152272448738,0.28807583932771885,0.4840764331210191
720207,1,0.7636363636363636,0.7750622952987687,0.2846164354261572,0.49044585987261147
720233,1,0.7927620902304446,0.7565327734586313,0.2597174868344275,0.4968152866242038
720237,1,0.8208373904576436,0.7716678129001047,0.27485252627590084,0.4968152866242038
720246,1,0.7227095516569202,0.6573993377399396,0.17332290461892053,0.4840764331210191
720248,1,0.8016877637130801,0.7770584046123143,0.2802431179881105,0.4968152866242038
720251,1,0.8704965920155794,0.8639290183713269,0.36711373174712303,0.4968152866242038
720261,1,0.8044466082440767,0.8164261956251121,0.31961090900090827,0.4968152866242038
720262,1,0.7471507652230543,0.7259152563596425,0.2545776767418081,0.4713375796178344
720267,1,0.7336038961038961,0.7009641907787372,0.2105183309061257,0.49044585987261147
720276,1,0.6770529049010062,0.654157512938348,0.15734222631414418,0.4968152866242038
720278,1,0.7676652556170628,0.7435858776053346,0.27224829798750017,0.4713375796178344
720281,1,0.7824390243902439,0.7521417168533355,0.2744347104839088,0.47770700636942676
720285,1,0.8846153846153846,0.8765595237837533,0.3797442371595495,0.4968152866242038
720289,1,0.8158065563128855,0.7979775487336425,0.30116226210943864,0.4968152866242038
720290,1,0.8855284552845529,0.8384767521963795,0.36076974582695276,0.47770700636942676
720295,1,0.8533333333333333,0.8479740947887501,0.3702670884193233,0.47770700636942676
720298,1,0.601364522417154,0.5583231969940033,0.07424676387298423,0.4840764331210191
720310,1,0.6410006497725796,0.6095182352157167,0.12544180209469757,0.4840764331210191
720312,1,0.8453424212917884,0.8032334536078504,0.30641816698364654,0.4968152866242038
720319,1,0.7878935410580981,0.7644771534922798,0.267661866868076,0.4968152866242038
720323,1,0.8461538461538463,0.8187423533230815,0.3219270666988777,0.4968152866242038
720329,1,0.7483530961791831,0.6314298620642842,0.19193941620441157,0.4394904458598726
720331,1,0.861525974025974,0.817511911793507,0.32706605192089555,0.49044585987261147
720339,1,0.7181110029211294,0.6995639301045561,0.20274864348035226,0.4968152866242038
720354,1,0.6463810451152223,0.6390178103993488,0.14220252377514497,0.4968152866242038
720357,1,0.6028265107212476,0.578124325438507,0.09404789231748789,0.4840764331210191
720359,1,0.7778318727685817,0.7396551894819197,0.24283990285771584,0.4968152866242038
720361,1,0.9141233766233766,0.9127711541634117,0.42232529429080023,0.49044585987261147
720370,1,0.7204827136333986,0.6335218683734363,0.16855371550719422,0.46496815286624205
720373,1,0.876461038961039,0.8690074784510043,0.3785616185783929,0.49044585987261147
720384,1,0.8691056910569106,0.8654171309538956,0.38771012458446885,0.47770700636942676
720392,1,0.804093567251462,0.7387155025348172,0.2546390694137981,0.4840764331210191
720395,1,0.8193768257059397,0.789751073297712,0.29293578667350817,0.4968152866242038
720421,1,0.6783625730994153,0.6565619396713906,0.17248550655037154,0.4840764331210191
720422,1,0.6624390243902438,0.6198070564623601,0.14210005009293336,0.47770700636942676
720427,1,0.7926948051948052,0.7502128731250218,0.25976701325241036,0.49044585987261147
720439,1,0.6273554256010397,0.6255854010293291,0.14150896790831002,0.4840764331210191
720442,1,0.8214285714285715,0.8200015675038625,0.3295557076312511,0.49044585987261147
720445,1,0.7823758519961053,0.7718422745197743,0.27502698789557045,0.4968152866242038
720446,1,0.6481300813008131,0.6108088710906134,0.13310186472118668,0.47770700636942676
720450,1,0.7409931840311588,0.660231825098299,0.1634165384740952,0.4968152866242038
720453,1,0.8482635507951964,0.8084707448983937,0.31165545827418983,0.4968152866242038
720021,1,0.6198051948051948,0.5998243907553882,0.10937853088277671,0.49044585987261147
720463,1,0.8599480688088282,0.8476262785391583,0.35081099191495446,0.4968152866242038
720473,1,0.7651663405088062,0.6990991130378057,0.23413096017156365,0.46496815286624205
720478,1,0.7144715447154472,0.6425131093158931,0.16480610294646636,0.47770700636942676
720481,1,0.7788617886178862,0.7315294376637125,0.2538224312942857,0.47770700636942676
720482,1,0.6548355584500162,0.5933893758365599,0.12205179621872553,0.4713375796178344
1207589,1,0.6379319553490359,0.5747585023423888,0.07475850234238879,0.5
1207591,1,0.6582209986709702,0.6659167286707932,0.1670060532895296,0.4989106753812636
1207592,1,0.4735806087140738,0.5086946127248291,0.008694612724829076,0.5
1438147,1,0.6508617886178862,0.6663147313523238,0.1703469894168399,0.4959677419354839
1501337,1,0.47291092745638197,0.47330243144359085,-0.026697568556409146,0.5
31668,1,0.5241243131868132,0.3252408262684292,0.008167655536721885,0.3170731707317073
482894,2,0.6755382775119618,0.6282299521082494,0.12942899287563547,0.4988009592326139
507074,2,0.9068047337278107,0.9167943577447644,0.41679435774476437,0.5
507077,2,0.7736686390532543,0.7755009891745204,0.27550098917452037,0.5
485367,2,0.5784831255909609,0.4643423700064842,0.11434237000648423,0.35
1708,2,0.4527624572080639,0.38570402642798207,-0.03839235911418659,0.42409638554216866
2230,2,0.6681014692378329,0.5494660512340199,0.17640905641536708,0.37305699481865284
493248,2,0.547400002605674,0.5518334415913557,0.05183344159135572,0.5
449749,2,0.6042838037521276,0.5956776569379665,0.11041907791428357,0.4852585790236829
588344,2,0.5755208333333334,0.5484448436819644,0.04075253598965678,0.5076923076923077
588811,2,0.759533201840894,0.798577356198488,0.298577356198488,0.5
588345,2,0.5528554740020719,0.5565289187016191,0.056528918701619135,0.5
602235,2,0.5319097222222223,0.5218808821580161,0.02188088215801609,0.5
602386,2,0.5906,0.5862544918638866,0.08625449186388656,0.5
602234,2,0.6276736111111112,0.6218374162401942,0.12183741624019417,0.5
602374,2,0.5139582721128416,0.5467589468036995,0.04978924983400257,0.49696969696969695
652135,2,0.779759545514599,0.756334229121256,0.25633422912125603,0.5
1053173,2,0.6400742337164751,0.618645808878262,0.12037591268449044,0.4982698961937716
48288,2,0.7402597402597402,0.7713749091084151,0.274600715560028,0.4967741935483871
52163,2,0.6681632653061224,0.6732371400967346,0.17323714009673463,0.5
218702,2,0.6269027399455215,0.6151099262365946,0.11510992623659455,0.5
310904,2,0.6805555555555556,0.689646882898745,0.19668913641987174,0.49295774647887325
404304,2,0.4181922196796339,0.43236007075833555,-0.059618538867332926,0.4919786096256685
456868,2,0.4967793880837359,0.4618059150044605,-0.02755578712319906,0.48936170212765956
899,2,0.6744145851917931,0.6502568445967782,0.1577693654648918,0.49248747913188645
