aid,replicate,roc,pr,dpr,baseline
482894,0,0.756578947368421,0.7219034434212892,0.2231024841886753,0.4988009592326139
507074,0,0.9017196745562129,0.9130872381385118,0.4130872381385118,0.5
507077,0,0.7737610946745562,0.7725826593225322,0.27258265932253223,0.5
485367,0,0.5508442046657076,0.44041720205486495,0.09041720205486498,0.35
1708,0,0.49538798022061625,0.43520193247120476,0.011105546929036092,0.42409638554216866
2230,0,0.7000114784205694,0.5866400775633657,0.21358308274471283,0.37305699481865284
493248,0,0.5748619458057023,0.570535860474872,0.07053586047487204,0.5
449749,0,0.6031456334287264,0.611473061239433,0.1262144822157501,0.4852585790236829
588344,0,0.4135890151515151,0.4475908199027906,-0.06010148778951707,0.5076923076923077
588811,0,0.6505588428665351,0.667923456710151,0.16792345671015096,0.5
588345,0,0.526323039961207,0.5350537406334728,0.035053740633472774,0.5
602235,0,0.4650347222222222,0.48204104639592826,-0.017958953604071737,0.5
602386,0,0.6079,0.608594906353265,0.10859490635326496,0.5
602234,0,0.5569791666666666,0.5732898547989562,0.07328985479895622,0.5
602374,0,0.49265354099324127,0.5324206194007315,0.03545092243103454,0.49696969696969695
652135,0,0.7731536530585282,0.7356232964520955,0.23562329645209545,0.5
1053173,0,0.6455579501915709,0.6585520902875391,0.16028219409376754,0.4982698961937716
48288,0,0.725940725940726,0.764007638085103,0.2672334445367159,0.4967741935483871
52163,0,0.5287755102040816,0.5138398808263196,0.013839880826319595,0.5
218702,0,0.7695080916519789,0.7546152215237478,0.2546152215237478,0.5
310904,0,0.6878968253968254,0.6653185828957207,0.1723608364168474,0.49295774647887325
404304,0,0.35835240274599545,0.40588121230791613,-0.08609739731775234,0.4919786096256685
456868,0,0.5702495974235104,0.5543953323517816,0.06503363022412206,0.48936170212765956
899,0,0.6642026588363564,0.6376466074831303,0.14515912835124384,0.49248747913188645
881,0,0.6257022215145457,0.5471410938927501,0.15022292173547064,0.3969181721572795
1394,0,0.6276534710269651,0.6415127856611667,0.14450679763721458,0.49700598802395207
1540,0,0.6137346791636625,0.6485005742673333,0.15856768836129304,0.4899328859060403
1750,0,0.577809482001756,0.5759448966937973,0.07964860039750105,0.4962962962962963
521,0,0.6837606837606837,0.5843194495650419,0.24254729766630773,0.34177215189873417
883,0,0.7120074695044354,0.7020401733311252,0.20287545565655124,0.499164717674574
485349,0,0.5422047653396967,0.3720137097493913,0.037169150163899045,0.33484455958549225
1215,0,0.6749635966508918,0.5796591076989532,0.19969691488231806,0.3799621928166352
2572,0,0.6263803680981594,0.5678576894518574,0.1489628587923209,0.41889483065953653
689,0,0.613095238095238,0.4498053421725832,0.13637250635168768,0.31343283582089554
2161,0,0.36533052039381153,0.37741110697152713,-0.09004451433024802,0.46745562130177515
2364,0,0.8470098858256753,0.7880981421755284,0.28941740338924876,0.49868073878627966
488789,0,0.49215438387744476,0.4763008031977579,-0.010768162319483465,0.4870689655172414
463120,0,0.6848352713178294,0.5105824657760367,0.2012299477904252,0.30935251798561153
488785,0,0.5867293625914316,0.6176505746769387,0.12050771753408157,0.49714285714285716
493182,0,0.8222884961185912,0.8134310575150931,0.31343105751509315,0.5
488921,0,0.7607261601584607,0.6529042933129505,0.30063156604022323,0.3522727272727273
504729,0,0.7618505213353194,0.7563411639466469,0.28437854712421695,0.4719626168224299
488835,0,0.6423546834505737,0.6434161562281047,0.14681751677232235,0.4965986394557823
720033,0,0.7793831168831168,0.728257588846168,0.2378117289735565,0.49044585987261147
720044,0,0.8625446283674132,0.8570566003078322,0.36024131368362833,0.4968152866242038
720046,0,0.8515092502434275,0.8220713157371221,0.3252560291129183,0.4968152866242038
720076,0,0.8917559234014931,0.8853105098625265,0.38849522323832264,0.4968152866242038
720081,0,0.6908943089430895,0.6582764347006768,0.18056942833125,0.47770700636942676
720107,0,0.5949367088607596,0.5850822033708631,0.08826691674665932,0.4968152866242038
720113,0,0.7574080104200586,0.7291301976376087,0.25779261801977427,0.4713375796178344
720115,0,0.487990912041545,0.5391705674701726,0.042355280845968735,0.4968152866242038
720127,0,0.8239208049334632,0.8275798304438035,0.33076454381959963,0.4968152866242038
720130,0,0.7865952612788055,0.7716974303746796,0.2748821437504758,0.4968152866242038
720132,0,0.8071428571428572,0.7422413974072324,0.2517955375346209,0.49044585987261147
720134,0,0.8811382113821138,0.8752606675807746,0.39755366121134783,0.47770700636942676
720136,0,0.7349886400519312,0.7251580280554314,0.22834274143122757,0.4968152866242038
720137,0,0.7700421940928269,0.7378804409426949,0.24106515431849107,0.4968152866242038
720146,0,0.6687763713080169,0.6901187481338289,0.19330346150962507,0.4968152866242038
720157,0,0.6684552845528455,0.599982279769939,0.12227527340051225,0.47770700636942676
720162,0,0.9010061668289516,0.8982747380688949,0.4014594514446911,0.4968152866242038
720163,0,0.8832792207792208,0.8559888646835475,0.36554300481093605,0.49044585987261147
720175,0,0.7752353132099967,0.7511629134159518,0.25434762679174794,0.4968152866242038
720180,0,0.8299220272904484,0.8046633705632431,0.320586937442224,0.4840764331210191
720185,0,0.6889430894308943,0.6707392238649272,0.19303221749550048,0.47770700636942676
720189,0,0.6660098522167488,0.5667742029103752,0.12091433029891019,0.445859872611465
720191,0,0.6707277452891488,0.607193839179289,0.12311740605826993,0.4840764331210191
720200,0,0.7345017851346965,0.6877185258838951,0.19090323925969133,0.4968152866242038
720202,0,0.7639701104613386,0.739699727158066,0.25562329403704687,0.4840764331210191
720207,0,0.7560064935064935,0.7428466358611487,0.2524007759885373,0.49044585987261147
720233,0,0.7432651736449205,0.7200610624280911,0.22324577580388727,0.4968152866242038
720237,0,0.8404738721194417,0.8140728312893368,0.317257544665133,0.4968152866242038
720246,0,0.7248213125406108,0.6819540529231349,0.19787761980211582,0.4840764331210191
720248,0,0.8192145407335281,0.8088177424415147,0.3120024558173109,0.4968152866242038
720251,0,0.8636806231742941,0.8481517005952698,0.35133641397106596,0.4968152866242038
720261,0,0.833820188250568,0.8340972569711456,0.33728197034694174,0.4968152866242038
720262,0,0.7258222077499186,0.7155826237102064,0.24424504409237202,0.4713375796178344
720267,0,0.7214285714285714,0.654892562884153,0.16444670301154152,0.49044585987261147
720276,0,0.6908471275559883,0.6874110723597749,0.19059578573557112,0.4968152866242038
720278,0,0.7521979811136438,0.7006477071193934,0.229310127501559,0.4713375796178344
720281,0,0.7947967479674797,0.7590927372582663,0.28138573088883956,0.47770700636942676
720285,0,0.8860759493670886,0.8774275775751859,0.38061229095098204,0.4968152866242038
720289,0,0.8404738721194418,0.8410655549970417,0.3442502683728379,0.4968152866242038
720290,0,0.8448780487804879,0.7922031548820176,0.3144961485125909,0.47770700636942676
720295,0,0.8502439024390244,0.8390658868277974,0.3613588804583706,0.47770700636942676
720298,0,0.6062378167641326,0.5537108012129903,0.06963436809197121,0.4840764331210191
720310,0,0.6421377517868746,0.5914255479998087,0.10734911487878962,0.4840764331210191
720312,0,0.8391755923401494,0.8042391878472742,0.3074239012230704,0.4968152866242038
720319,0,0.7650113599480688,0.7423690187988996,0.24555373217469578,0.4968152866242038
720323,0,0.8399870172022071,0.8057334006689065,0.3089181140447027,0.4968152866242038
720329,0,0.7615283267457181,0.6921419672619227,0.25265152140205005,0.4394904458598726
720331,0,0.8488636363636364,0.811144651220806,0.32069879134819457,0.49044585987261147
720339,0,0.7090230444660824,0.6665819342596128,0.16976664763540894,0.4968152866242038
720354,0,0.6872768581629342,0.6386941775511069,0.1418788909269031,0.4968152866242038
720357,0,0.6310916179337231,0.5947509735539734,0.11067454043295433,0.4840764331210191
720359,0,0.7890295358649789,0.7368683816579014,0.24005309503369754,0.4968152866242038
720361,0,0.8909090909090909,0.8540370384368579,0.3635911785642464,0.49044585987261147
720370,0,0.6978147423352903,0.6445858483247708,0.1796176954585288,0.46496815286624205
720373,0,0.889448051948052,0.879925140529644,0.3894792806570325,0.49044585987261147
720384,0,0.8378861788617886,0.8359236703834994,0.3582166640140726,0.47770700636942676
720392,0,0.7862248213125407,0.7378623868562795,0.25378595373526036,0.4840764331210191
720395,0,0.8333333333333334,0.8216645092164405,0.3248492225922367,0.4968152866242038
720421,0,0.6721897335932423,0.6405333189557803,0.15645688583476114,0.4840764331210191
720422,0,0.6801626016260163,0.6684369004683324,0.19072989409890562,0.47770700636942676
720427,0,0.7772727272727273,0.735832780204827,0.24538692033221554,0.49044585987261147
720439,0,0.5940545808966862,0.5896130412911351,0.10553660817011601,0.4840764331210191
720442,0,0.819805194805195,0.8212803292841853,0.3308344694115738,0.49044585987261147
720445,0,0.7379097695553392,0.7491364689253097,0.2523211823011059,0.4968152866242038
720446,0,0.6245528455284552,0.5927574191901505,0.1150504128207237,0.47770700636942676
720450,0,0.7119441739694904,0.638670443711078,0.14185515708687413,0.4968152866242038
720453,0,0.798117494320026,0.7575571787399628,0.26074189211575893,0.4968152866242038
720021,0,0.5959415584415584,0.5718341782779168,0.08138831840530536,0.49044585987261147
720463,0,0.8581629341123013,0.8340404780470175,0.3372251914228137,0.4968152866242038
720473,0,0.7888127853881278,0.7323151972782047,0.26734704441196266,0.46496815286624205
720478,0,0.7209756097560976,0.6570878305303297,0.17938082416090295,0.47770700636942676
720481,0,0.771869918699187,0.703560788379382,0.2258537820099552,0.47770700636942676
720482,0,0.6603712145880821,0.6250012749030367,0.1536636952852023,0.4713375796178344
1207589,0,0.5909487439690932,0.6411805714984813,0.1411805714984813,0.5
1207591,0,0.4782703626352762,0.5093883763677256,0.010477700986462002,0.4989106753812636
1207592,0,0.43680707577148503,0.45684098484539876,-0.043159015154601243,0.5
1438147,0,0.6167804878048782,0.6321867721550065,0.13621903021952264,0.4959677419354839
1501337,0,0.2973166003469034,0.3830205543340228,-0.11697944566597718,0.5
31668,0,0.5426682692307693,0.3619673293956702,0.0448941586639629,0.3170731707317073
482894,1,0.6151545822598454,0.6147657721227369,0.11596481289012295,0.4988009592326139
507074,1,0.9005177514792899,0.9142794897035309,0.4142794897035309,0.5
507077,1,0.756194526627219,0.7476752694067004,0.24767526940670037,0.5
485367,1,0.5557162753926094,0.43255377041314985,0.08255377041314987,0.35
1708,1,0.45561525294788896,0.4003287533057195,-0.023767632236449177,0.42409638554216866
2230,1,0.5238177226813591,0.38051709937260947,0.007460104553956626,0.37305699481865284
493248,1,0.5580665154134925,0.5555212189039511,0.05552121890395112,0.5
449749,1,0.6109454201971457,0.6064202389900881,0.12116165996640521,0.4852585790236829
588344,1,0.4282670454545454,0.45796342528651773,-0.04972888240578993,0.5076923076923077
588811,1,0.7552596975673898,0.8066007741601364,0.3066007741601364,0.5
588345,1,0.5610493949613172,0.561231881894088,0.061231881894088014,0.5
602235,1,0.5969791666666666,0.6078589511875397,0.10785895118753974,0.5
602386,1,0.5407000000000001,0.5503665505320618,0.05036655053206185,0.5
602234,1,0.5645486111111112,0.56980954333155,0.06980954333154998,0.5
602374,1,0.537026153394064,0.5512484468470673,0.05427874987737036,0.49696969696969695
652135,1,0.797859690844233,0.7683906641461187,0.2683906641461187,0.5
1053173,1,0.6698994252873562,0.6628062887447833,0.1645363925510117,0.4982698961937716
48288,1,0.634032634032634,0.6405027524246688,0.14372855887628172,0.4967741935483871
52163,1,0.5075510204081632,0.49626285281463134,-0.003737147185368661,0.5
218702,1,0.6700048069219676,0.6547126838284972,0.15471268382849723,0.5
310904,1,0.6839285714285714,0.670363908283141,0.17740616180426771,0.49295774647887325
404304,1,0.3497711670480549,0.4173546664966347,-0.07462394312903375,0.4919786096256685
456868,1,0.48248792270531404,0.5100502336988096,0.02068853157115008,0.48936170212765956
899,1,0.6716968976112598,0.6432579441574167,0.1507704650255302,0.49248747913188645
881,1,0.6315948080132572,0.5565226144629931,0.15960444230571363,0.3969181721572795
1394,1,0.6358290304073437,0.6391749979134957,0.14216900988954367,0.49700598802395207
1540,1,0.5852559480894016,0.6106788137187001,0.12074592781265986,0.4899328859060403
1750,1,0.6162203687445127,0.5915683826555361,0.09527208635923984,0.4962962962962963
521,1,0.6274928774928775,0.5080611589288072,0.16628900703007304,0.34177215189873417
883,1,0.7202673268122523,0.7208635125020442,0.22169879482747018,0.499164717674574
485349,1,0.5393472000662951,0.367446603757939,0.032602044172446776,0.33484455958549225
1215,1,0.5888241718238078,0.5034787710743869,0.1235165782577517,0.3799621928166352
2572,1,0.6099464821824827,0.5648133332634226,0.1459185026038861,0.41889483065953653
689,1,0.5887681159420289,0.42206620804382855,0.10863337222293301,0.31343283582089554
2161,1,0.5809423347398031,0.531337387832591,0.06388176653081584,0.46745562130177515
2364,1,0.8449631021999444,0.7974417089134873,0.29876097012720765,0.49868073878627966
488789,1,0.4862051015096304,0.5111692095464362,0.024100244029194806,0.4870689655172414
463120,1,0.6310562015503876,0.49300816199695585,0.18365564401134432,0.30935251798561153
488785,1,0.6041013584117033,0.6273096090417717,0.13016675189891452,0.49714285714285716
493182,1,0.8264988377702732,0.840510467483123,0.34051046748312297,0.5
488921,1,0.7690559564233163,0.6663736073918253,0.314100880119098,0.3522727272727273
504729,1,0.7635152895820556,0.779872768676652,0.3079101518542221,0.4719626168224299
488835,1,0.6912254720473899,0.6803797430856986,0.1837811036299163,0.4965986394557823
720033,1,0.7767857142857143,0.7275941930447483,0.2371483331721368,0.49044585987261147
720044,1,0.8688737422914636,0.8678834846485304,0.37106819802432656,0.4968152866242038
720046,1,0.8484258357676079,0.8410900111447891,0.3442747245205853,0.4968152866242038
720076,1,0.8888347938980851,0.8727550404473596,0.3759397538231558,0.4968152866242038
720081,1,0.6816260162601626,0.6658279575063999,0.18812095113697314,0.47770700636942676
720107,1,0.5855241804608893,0.5811629343901765,0.0843476477659727,0.4968152866242038
720113,1,0.7591989579941387,0.7219891533426608,0.2506515737248264,0.4713375796178344
720115,1,0.49967543005517684,0.5474080199660606,0.050592733341856766,0.4968152866242038
720127,1,0.8234339500162285,0.8317057442751414,0.3348904576509376,0.4968152866242038
720130,1,0.8021746186303148,0.7878504837900917,0.2910351971658879,0.4968152866242038
720132,1,0.7978896103896104,0.7504092860615512,0.25996342618893975,0.49044585987261147
720134,1,0.8843902439024391,0.8884925354425597,0.4107855290731329,0.47770700636942676
720136,1,0.7382343395001624,0.7159612719104358,0.21914598528623197,0.4968152866242038
720137,1,0.765335929892892,0.7298632088329542,0.23304792220875037,0.4968152866242038
720146,1,0.6785134696527101,0.7015522740242226,0.20473698740001878,0.4968152866242038
720157,1,0.6760975609756097,0.598366870622511,0.12065986425308428,0.47770700636942676
720162,1,0.9109055501460565,0.9103005368081585,0.41348525018395466,0.4968152866242038
720163,1,0.8827922077922078,0.8618817332910266,0.3714358734184151,0.49044585987261147
720175,1,0.7812398571892242,0.7560873579146878,0.259272071290484,0.4968152866242038
720180,1,0.8302469135802469,0.8122461715471982,0.32816973842617914,0.4840764331210191
720185,1,0.6855284552845529,0.6513340567028683,0.1736270503334415,0.47770700636942676
720189,1,0.6686371100164203,0.5717938012924194,0.12593392868095443,0.445859872611465
720191,1,0.6590318388564004,0.5947226423152402,0.11064620919422108,0.4840764331210191
720200,1,0.7356377799415774,0.6944175983930133,0.1976023117688095,0.4968152866242038
720202,1,0.7612085769980507,0.7393752742276071,0.25529884110658796,0.4840764331210191
720207,1,0.7675324675324674,0.7816806268239906,0.2912347669513792,0.49044585987261147
720233,1,0.7353132099967543,0.7112369528881972,0.2144216662639934,0.4968152866242038
720237,1,0.8471275559883156,0.8315433777112595,0.3347280910870557,0.4968152866242038
720246,1,0.7379792072774529,0.6997360897429116,0.21565965662189246,0.4840764331210191
720248,1,0.8125608568646544,0.7851947185802339,0.2883794319560301,0.4968152866242038
720251,1,0.8640051931191172,0.8393096467817361,0.3424943601575323,0.4968152866242038
720261,1,0.8349561830574488,0.8535637279788464,0.35674844135464256,0.4968152866242038
720262,1,0.7311950504721589,0.7158230741121794,0.24448549449434498,0.4713375796178344
720267,1,0.7189935064935065,0.6578481781448624,0.16740231827225094,0.49044585987261147
720276,1,0.6827328789354106,0.6911267022034382,0.19431141557923437,0.4968152866242038
720278,1,0.7492673396287853,0.6939946577486,0.22265707813076563,0.4713375796178344
720281,1,0.771869918699187,0.7488885515061976,0.27118154513677084,0.47770700636942676
720285,1,0.881207400194742,0.872154575252259,0.3753392886280552,0.4968152866242038
720289,1,0.8524829600778967,0.8531847833171344,0.3563694966929306,0.4968152866242038
720290,1,0.8572357723577236,0.8071394167993762,0.3294324104299494,0.47770700636942676
720295,1,0.8560975609756099,0.8499369661479765,0.3722299597785498,0.47770700636942676
720298,1,0.6140350877192983,0.5648648251487308,0.08078839202771171,0.4840764331210191
720310,1,0.6366146848602989,0.5864416255250345,0.10236519240401543,0.4840764331210191
720312,1,0.8505355404089581,0.8074578338794443,0.31064254725524043,0.4968152866242038
720319,1,0.7614410905550146,0.7463281367902656,0.24951285016606173,0.4968152866242038
720323,1,0.8519961051606622,0.8386909549851436,0.34187566836093974,0.4968152866242038
720329,1,0.7590579710144929,0.6903900116775581,0.25089956581768547,0.4394904458598726
720331,1,0.8522727272727272,0.8139236221932246,0.3234777623206131,0.49044585987261147
720339,1,0.7114573190522557,0.6760487027609157,0.17923341613671184,0.4968152866242038
720354,1,0.6820837390457645,0.6390799512098316,0.1422646645856278,0.4968152866242038
720357,1,0.6211825860948668,0.5917769864461547,0.10770055332513562,0.4840764331210191
720359,1,0.7927620902304446,0.7673527498354302,0.2705374632112264,0.4968152866242038
720361,1,0.887012987012987,0.8494864511519769,0.3590405912793654,0.49044585987261147
720370,1,0.6994455316373125,0.6342815677248326,0.16931341485859053,0.46496815286624205
720373,1,0.8891233766233766,0.870957371983408,0.3805115121107965,0.49044585987261147
720384,1,0.8517073170731707,0.8308647031513415,0.3531576967819148,0.47770700636942676
720392,1,0.7733918128654971,0.7235721935802398,0.23949576045922072,0.4840764331210191
720395,1,0.8326841934436872,0.8202257127177127,0.3234104260935089,0.4968152866242038
720421,1,0.6897335932423652,0.6545687981342367,0.17049236501321763,0.4840764331210191
720422,1,0.6715447154471545,0.6533338484357959,0.17562684206636914,0.47770700636942676
720427,1,0.7636363636363637,0.7223626107164265,0.23191675084381502,0.49044585987261147
720439,1,0.5886939571150098,0.5966175059408836,0.11254107281986447,0.4840764331210191
720442,1,0.816396103896104,0.8021594789866705,0.31171361911405904,0.49044585987261147
720445,1,0.7497565725413826,0.7471311921425022,0.2503159055182984,0.4968152866242038
720446,1,0.6147967479674796,0.5893802957825425,0.11167328941311572,0.47770700636942676
720450,1,0.7043167802661473,0.6261945923058115,0.12937930568160771,0.4968152866242038
720453,1,0.8080168776371308,0.7674634071166846,0.27064812049248077,0.4968152866242038
720021,1,0.5977272727272727,0.5757767548417753,0.0853308949691638,0.49044585987261147
720463,1,0.847289840960727,0.8231913378974398,0.326376051273236,0.4968152866242038
720473,1,0.7950097847358122,0.7400779777901592,0.2751098249239171,0.46496815286624205
720478,1,0.7009756097560975,0.6428755797213285,0.16516857335190172,0.47770700636942676
720481,1,0.7660162601626015,0.7178765130910274,0.24016950672160065,0.47770700636942676
720482,1,0.660045587756431,0.6174649439829842,0.14612736436514984,0.4713375796178344
1207589,1,0.6230661040787624,0.5639159360823698,0.06391593608236978,0.5
1207591,1,0.6206284412378964,0.5922514114516808,0.09334073607041721,0.4989106753812636
1207592,1,0.4948361697620225,0.5007090504847878,0.0007090504847877543,0.5
1438147,1,0.575219512195122,0.5784715278615244,0.08250378592604057,0.4959677419354839
1501337,1,0.28456279971431486,0.37383664812199896,-0.12616335187800104,0.5
31668,1,0.5102163461538461,0.3275817990470816,0.010508628315374302,0.3170731707317073
482894,2,0.6720877806404122,0.6264889203043278,0.12768796107171387,0.4988009592326139
507074,2,0.9117973372781065,0.923553671520924,0.42355367152092405,0.5
507077,2,0.7514792899408285,0.741463683897953,0.24146368389795303,0.5
485367,2,0.5534255041545539,0.43335063836282145,0.08335063836282147,0.35
1708,2,0.4753470901483454,0.3895553158512083,-0.03454106969096038,0.42409638554216866
2230,2,0.5869490358126722,0.4456085168548355,0.07255152203618265,0.37305699481865284
493248,2,0.525035874547962,0.5291579172667349,0.02915791726673489,0.5
449749,2,0.6146152479284739,0.6045302179533378,0.11927163892965492,0.4852585790236829
588344,2,0.4235321969696969,0.4954948638270035,-0.012197443865304192,0.5076923076923077
588811,2,0.6845825115055884,0.7508320351567832,0.2508320351567832,0.5
588345,2,0.5596883334435409,0.569909423506273,0.06990942350627305,0.5
602235,2,0.5762152777777777,0.560938315151678,0.060938315151678024,0.5
602386,2,0.6288,0.6178277895737343,0.1178277895737343,0.5
602234,2,0.5974652777777778,0.6081326442450556,0.10813264424505564,0.5
602374,2,0.5531883632089334,0.532222961516251,0.035253264546554086,0.49696969696969695
652135,2,0.7872902629145198,0.7528267317110601,0.25282673171106007,0.5
1053173,2,0.635021551724138,0.6208232624130097,0.12255336621923807,0.4982698961937716
48288,2,0.7512487512487512,0.778644599060835,0.28187040551244796,0.4967741935483871
52163,2,0.5514285714285714,0.5806800505420973,0.08068005054209726,0.5
218702,2,0.7895369331837846,0.7071181242267515,0.20711812422675147,0.5
310904,2,0.7996031746031746,0.7930005105775138,0.3000427640986405,0.49295774647887325
404304,2,0.44496567505720824,0.46031844195832705,-0.03166016766734142,0.4919786096256685
456868,2,0.4392109500805153,0.4648197182836593,-0.024541983844000248,0.48936170212765956
899,2,0.6671495564476162,0.6401265776488549,0.1476390985169685,0.49248747913188645
881,2,0.6295142390413342,0.5594722594800983,0.16255408732281879,0.3969181721572795
